geoRegion,datum,entries,timeframe_all,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_2w,timeframe_4w,sum2w,sum4w,mean2w,mean4w,sumTotal_last2w,sumTotal_last4w,inzmean2w,inzmean4w,inzsumTotal_last2w,inzsumTotal_last4w,inzsum2w,inzsum4w,entries_letzter_stand,entries_neu_gemeldet,entries_diff_last_age,entries_diff_last
LU,202134,2,TRUE,339,1,100,420326,0.48,80.65,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-34,2,0.48,NA,NA,FALSE,FALSE,2,5,1,1.25,NA,NA,0.24,0.3,NA,NA,0.48,1.19,2,0,7,0
NE,202134,0,TRUE,357,NA,NA,176166,0,202.65,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-34,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
NW,202134,0,TRUE,23,NA,NA,43894,0,52.4,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-34,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
OW,202134,0,TRUE,38,NA,NA,38435,0,98.87,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-34,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
SG,202134,5,TRUE,731,1,100,519245,0.96,140.78,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-34,4,0.77,400,0,FALSE,FALSE,6,8,3,2,NA,NA,0.58,0.39,NA,NA,1.16,1.54,5,0,7,0
SH,202134,1,TRUE,72,1,100,83995,1.19,85.72,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-34,1,1.19,NA,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.6,0.3,NA,NA,1.19,1.19,1,0,7,0
SO,202134,1,TRUE,277,1,100,280245,0.36,98.84,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-34,0,0,0,0,FALSE,FALSE,2,2,1,0.5,NA,NA,0.36,0.18,NA,NA,0.71,0.71,1,0,7,0
SZ,202134,1,TRUE,223,1,100,163689,0.61,136.23,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-34,1,0.61,NA,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.31,0.15,NA,NA,0.61,0.61,1,0,7,0
TG,202134,3,TRUE,432,1,100,285964,1.05,151.07,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-34,2,0.7,200,0,FALSE,FALSE,4,4,2,1,NA,NA,0.7,0.35,NA,NA,1.4,1.4,3,0,7,0
TI,202134,0,TRUE,889,NA,NA,352181,0,252.43,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-34,0,0,NA,NA,FALSE,FALSE,0,1,0,0.25,NA,NA,0,0.07,NA,NA,0,0.28,0,0,7,0
UR,202134,1,TRUE,51,1,100,37047,2.7,137.66,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-34,1,2.7,NA,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,1.35,0.67,NA,NA,2.7,2.7,1,0,7,0
VD,202134,2,TRUE,1021,1,100,822968,0.24,124.06,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-34,1,0.12,100,0,FALSE,FALSE,3,4,1.5,1,NA,NA,0.18,0.12,NA,NA,0.36,0.49,2,0,7,0
VS,202134,0,TRUE,672,NA,NA,353209,0,190.26,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-34,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
ZG,202134,1,TRUE,98,1,100,129787,0.77,75.51,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-34,0,0,0,0,FALSE,FALSE,2,2,1,0.5,NA,NA,0.77,0.39,NA,NA,1.54,1.54,1,0,7,0
ZH,202134,8,TRUE,1412,1,100,1564662,0.51,90.24,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-34,2,0.13,33.3,0,FALSE,FALSE,14,18,7,4.5,NA,NA,0.45,0.29,NA,NA,0.89,1.15,8,0,7,0
AG,202135,4,TRUE,688,1,100,703086,0.57,97.85,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-35,1,0.14,33.3,0,FALSE,FALSE,7,10,3.5,2.5,NA,NA,0.5,0.36,NA,NA,1,1.42,4,0,7,1
AI,202135,0,TRUE,16,NA,NA,16360,0,97.8,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-35,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
AR,202135,0,TRUE,64,NA,NA,55585,0,115.14,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-35,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
BE,202135,17,TRUE,1140,1,100,1047473,1.62,108.83,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-35,6,0.57,54.5,0,FALSE,FALSE,28,33,14,8.25,NA,NA,1.34,0.79,NA,NA,2.67,3.15,17,0,7,0
BL,202135,0,TRUE,224,NA,NA,292817,0,76.5,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-35,0,0,NA,NA,FALSE,FALSE,0,5,0,1.25,NA,NA,0,0.43,NA,NA,0,1.71,0,0,7,0
BS,202135,0,TRUE,218,NA,NA,196036,0,111.2,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-35,-2,-1.02,-100,NA,FALSE,FALSE,2,4,1,1,NA,NA,0.51,0.51,NA,NA,1.02,2.04,0,0,7,0
FL,202135,0,TRUE,59,NA,NA,39055,0,151.07,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-35,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
FR,202135,2,TRUE,455,1,100,329809,0.61,137.96,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-35,2,0.61,NA,NA,FALSE,FALSE,2,2,1,0.5,NA,NA,0.3,0.15,NA,NA,0.61,0.61,2,0,7,0
GE,202135,1,TRUE,754,1,100,509448,0.2,148,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-35,1,0.2,NA,NA,FALSE,FALSE,1,3,0.5,0.75,NA,NA,0.1,0.15,NA,NA,0.2,0.59,1,0,7,0
GL,202135,1,TRUE,70,1,100,41190,2.43,169.94,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-35,1,2.43,NA,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,1.21,0.61,NA,NA,2.43,2.43,1,0,7,0
GR,202135,2,TRUE,192,1,100,201376,0.99,95.34,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-35,2,0.99,NA,NA,FALSE,FALSE,2,4,1,1,NA,NA,0.5,0.5,NA,NA,0.99,1.99,2,0,7,0
JU,202135,2,TRUE,64,1,100,73798,2.71,86.72,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-35,1,1.35,100,0,FALSE,FALSE,3,3,1.5,0.75,NA,NA,2.03,1.02,NA,NA,4.07,4.07,2,0,7,0
LU,202135,1,TRUE,340,1,100,420326,0.24,80.89,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-35,-1,-0.24,-50,0,FALSE,FALSE,3,6,1.5,1.5,NA,NA,0.36,0.36,NA,NA,0.71,1.43,1,0,7,0
NE,202135,0,TRUE,357,NA,NA,176166,0,202.65,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-35,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
NW,202135,0,TRUE,23,NA,NA,43894,0,52.4,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-35,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
OW,202135,0,TRUE,38,NA,NA,38435,0,98.87,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-35,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
SG,202135,2,TRUE,733,1,100,519245,0.39,141.17,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-35,-3,-0.57,-60,0,FALSE,FALSE,7,10,3.5,2.5,NA,NA,0.67,0.48,NA,NA,1.35,1.93,2,0,7,0
SH,202135,0,TRUE,72,NA,NA,83995,0,85.72,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-35,-1,-1.19,-100,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.6,0.3,NA,NA,1.19,1.19,0,0,7,0
SO,202135,0,TRUE,277,NA,NA,280245,0,98.84,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-35,-1,-0.36,-100,NA,FALSE,FALSE,1,2,0.5,0.5,NA,NA,0.18,0.18,NA,NA,0.36,0.71,0,0,7,0
SZ,202135,1,TRUE,224,1,100,163689,0.61,136.84,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-35,0,0,0,0,FALSE,FALSE,2,2,1,0.5,NA,NA,0.61,0.31,NA,NA,1.22,1.22,1,0,7,0
TG,202135,2,TRUE,434,1,100,285964,0.7,151.77,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-35,-1,-0.35,-33.3,0,FALSE,FALSE,5,6,2.5,1.5,NA,NA,0.87,0.52,NA,NA,1.75,2.1,2,0,7,0
TI,202135,2,TRUE,891,1,100,352181,0.57,252.99,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-35,2,0.57,NA,NA,FALSE,FALSE,2,3,1,0.75,NA,NA,0.28,0.21,NA,NA,0.57,0.85,2,0,7,0
UR,202135,0,TRUE,51,NA,NA,37047,0,137.66,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-35,-1,-2.7,-100,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,1.35,0.67,NA,NA,2.7,2.7,0,0,7,0
VD,202135,2,TRUE,1023,1,100,822968,0.24,124.31,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-35,0,0,0,0,FALSE,FALSE,4,6,2,1.5,NA,NA,0.24,0.18,NA,NA,0.49,0.73,2,0,7,0
VS,202135,0,TRUE,672,NA,NA,353209,0,190.26,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-35,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
ZG,202135,1,TRUE,99,1,100,129787,0.77,76.28,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-35,0,0,0,0,FALSE,FALSE,2,3,1,0.75,NA,NA,0.77,0.58,NA,NA,1.54,2.31,1,0,7,0
ZH,202135,13,TRUE,1425,1,100,1564662,0.83,91.07,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-35,5,0.32,62.5,0,FALSE,FALSE,21,30,10.5,7.5,NA,NA,0.67,0.48,NA,NA,1.34,1.92,13,0,7,0
AG,202136,3,TRUE,691,1,100,703086,0.43,98.28,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-36,-1,-0.14,-25,0,FALSE,FALSE,7,13,3.5,3.25,NA,NA,0.5,0.46,NA,NA,1,1.85,3,0,7,1
AI,202136,1,TRUE,17,1,100,16360,6.11,103.91,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-36,1,6.11,NA,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,3.06,1.53,NA,NA,6.11,6.11,1,0,7,0
AR,202136,0,TRUE,64,NA,NA,55585,0,115.14,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-36,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
BE,202136,9,TRUE,1149,1,100,1047473,0.86,109.69,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-36,-8,-0.76,-47.1,0,FALSE,FALSE,26,42,13,10.5,NA,NA,1.24,1,NA,NA,2.48,4.01,9,0,7,0
BL,202136,2,TRUE,226,1,100,292817,0.68,77.18,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-36,2,0.68,NA,NA,FALSE,FALSE,2,5,1,1.25,NA,NA,0.34,0.43,NA,NA,0.68,1.71,2,0,7,0
BS,202136,0,TRUE,218,NA,NA,196036,0,111.2,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-36,0,0,NA,NA,FALSE,FALSE,0,2,0,0.5,NA,NA,0,0.26,NA,NA,0,1.02,0,0,7,0
FL,202136,1,TRUE,60,1,100,39055,2.56,153.63,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-36,1,2.56,NA,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,1.28,0.64,NA,NA,2.56,2.56,1,0,7,0
FR,202136,2,TRUE,457,1,100,329809,0.61,138.57,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-36,0,0,0,0,FALSE,FALSE,4,4,2,1,NA,NA,0.61,0.3,NA,NA,1.21,1.21,2,0,7,0
GE,202136,0,TRUE,754,NA,NA,509448,0,148,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-36,-1,-0.2,-100,NA,FALSE,FALSE,1,2,0.5,0.5,NA,NA,0.1,0.1,NA,NA,0.2,0.39,0,0,7,0
GL,202136,1,TRUE,71,1,100,41190,2.43,172.37,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-36,0,0,0,0,FALSE,FALSE,2,2,1,0.5,NA,NA,2.43,1.21,NA,NA,4.86,4.86,1,0,7,0
GR,202136,0,TRUE,192,NA,NA,201376,0,95.34,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-36,-2,-0.99,-100,NA,FALSE,FALSE,2,4,1,1,NA,NA,0.5,0.5,NA,NA,0.99,1.99,0,0,7,0
JU,202136,1,TRUE,65,1,100,73798,1.36,88.08,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-36,-1,-1.35,-50,0,FALSE,FALSE,3,4,1.5,1,NA,NA,2.03,1.36,NA,NA,4.07,5.42,1,0,7,0
LU,202136,3,TRUE,343,1,100,420326,0.71,81.6,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-36,2,0.47,200,0,FALSE,FALSE,4,6,2,1.5,NA,NA,0.48,0.36,NA,NA,0.95,1.43,3,0,7,0
NE,202136,3,TRUE,360,1,100,176166,1.7,204.35,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-36,3,1.7,NA,NA,FALSE,FALSE,3,3,1.5,0.75,NA,NA,0.85,0.43,NA,NA,1.7,1.7,3,0,7,0
NW,202136,0,TRUE,23,NA,NA,43894,0,52.4,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-36,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
OW,202136,0,TRUE,38,NA,NA,38435,0,98.87,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-36,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
SG,202136,2,TRUE,735,1,100,519245,0.39,141.55,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-36,0,0,0,0,FALSE,FALSE,4,10,2,2.5,NA,NA,0.39,0.48,NA,NA,0.77,1.93,2,0,7,0
SH,202136,1,TRUE,73,1,100,83995,1.19,86.91,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-36,1,1.19,NA,NA,FALSE,FALSE,1,2,0.5,0.5,NA,NA,0.6,0.6,NA,NA,1.19,2.38,1,0,7,0
SO,202136,3,TRUE,280,1,100,280245,1.07,99.91,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-36,3,1.07,NA,NA,FALSE,FALSE,3,5,1.5,1.25,NA,NA,0.54,0.45,NA,NA,1.07,1.78,3,0,7,0
SZ,202136,0,TRUE,224,NA,NA,163689,0,136.84,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-36,-1,-0.61,-100,NA,FALSE,FALSE,1,2,0.5,0.5,NA,NA,0.31,0.31,NA,NA,0.61,1.22,0,0,7,0
TG,202136,6,TRUE,440,1,100,285964,2.1,153.87,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-36,4,1.4,200,0,FALSE,FALSE,8,12,4,3,NA,NA,1.4,1.05,NA,NA,2.8,4.2,6,0,7,0
TI,202136,1,TRUE,892,1,100,352181,0.28,253.28,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-36,-1,-0.29,-50,0,FALSE,FALSE,3,3,1.5,0.75,NA,NA,0.43,0.21,NA,NA,0.85,0.85,1,0,7,0
UR,202136,0,TRUE,51,NA,NA,37047,0,137.66,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-36,0,0,NA,NA,FALSE,FALSE,0,1,0,0.25,NA,NA,0,0.67,NA,NA,0,2.7,0,0,7,0
VD,202136,2,TRUE,1025,1,100,822968,0.24,124.55,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-36,0,0,0,0,FALSE,FALSE,4,7,2,1.75,NA,NA,0.24,0.21,NA,NA,0.49,0.85,2,0,7,0
VS,202136,1,TRUE,673,1,100,353209,0.28,190.54,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-36,1,0.28,NA,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.14,0.07,NA,NA,0.28,0.28,1,0,7,0
ZG,202136,1,TRUE,100,1,100,129787,0.77,77.05,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-36,0,0,0,0,FALSE,FALSE,2,4,1,1,NA,NA,0.77,0.77,NA,NA,1.54,3.08,1,0,7,0
ZH,202136,13,TRUE,1438,1,100,1564662,0.83,91.9,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-36,0,0,0,0,FALSE,FALSE,26,40,13,10,NA,NA,0.83,0.64,NA,NA,1.66,2.56,13,0,7,0
AG,202137,2,TRUE,693,1,100,703086,0.28,98.57,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-37,-1,-0.15,-33.3,0,FALSE,FALSE,5,12,2.5,3,NA,NA,0.36,0.43,NA,NA,0.71,1.71,2,0,7,1
AI,202137,0,TRUE,17,NA,NA,16360,0,103.91,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-37,-1,-6.11,-100,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,3.06,1.53,NA,NA,6.11,6.11,0,0,7,0
AR,202137,1,TRUE,65,1,100,55585,1.8,116.94,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-37,1,1.8,NA,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.9,0.45,NA,NA,1.8,1.8,1,0,7,0
BE,202137,2,TRUE,1151,1,100,1047473,0.19,109.88,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-37,-7,-0.67,-77.8,0,FALSE,FALSE,11,39,5.5,9.75,NA,NA,0.53,0.93,NA,NA,1.05,3.72,2,0,7,0
BL,202137,0,TRUE,226,NA,NA,292817,0,77.18,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-37,-2,-0.68,-100,NA,FALSE,FALSE,2,2,1,0.5,NA,NA,0.34,0.17,NA,NA,0.68,0.68,0,0,7,0
BS,202137,0,TRUE,218,NA,NA,196036,0,111.2,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-37,0,0,NA,NA,FALSE,FALSE,0,2,0,0.5,NA,NA,0,0.26,NA,NA,0,1.02,0,0,7,0
FL,202137,0,TRUE,60,NA,NA,39055,0,153.63,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-37,-1,-2.56,-100,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,1.28,0.64,NA,NA,2.56,2.56,0,0,7,0
FR,202137,1,TRUE,458,1,100,329809,0.3,138.87,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-37,-1,-0.31,-50,0,FALSE,FALSE,3,5,1.5,1.25,NA,NA,0.45,0.38,NA,NA,0.91,1.52,1,0,7,0
GE,202137,2,TRUE,756,1,100,509448,0.39,148.4,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-37,2,0.39,NA,NA,FALSE,FALSE,2,3,1,0.75,NA,NA,0.2,0.15,NA,NA,0.39,0.59,2,0,7,0
GL,202137,3,TRUE,74,1,100,41190,7.28,179.66,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-37,2,4.85,200,0,FALSE,FALSE,4,5,2,1.25,NA,NA,4.86,3.03,NA,NA,9.71,12.14,3,0,7,0
GR,202137,0,TRUE,192,NA,NA,201376,0,95.34,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-37,0,0,NA,NA,FALSE,FALSE,0,2,0,0.5,NA,NA,0,0.25,NA,NA,0,0.99,0,0,7,0
JU,202137,0,TRUE,65,NA,NA,73798,0,88.08,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-37,-1,-1.36,-100,NA,FALSE,FALSE,1,4,0.5,1,NA,NA,0.68,1.36,NA,NA,1.36,5.42,0,0,7,0
LU,202137,2,TRUE,345,1,100,420326,0.48,82.08,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-37,-1,-0.23,-33.3,0,FALSE,FALSE,5,8,2.5,2,NA,NA,0.59,0.48,NA,NA,1.19,1.9,2,0,7,0
NE,202137,1,TRUE,361,1,100,176166,0.57,204.92,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-37,-2,-1.13,-66.7,0,FALSE,FALSE,4,4,2,1,NA,NA,1.14,0.57,NA,NA,2.27,2.27,1,0,7,0
NW,202137,0,TRUE,23,NA,NA,43894,0,52.4,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-37,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
OW,202137,0,TRUE,38,NA,NA,38435,0,98.87,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-37,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
SG,202137,5,TRUE,740,1,100,519245,0.96,142.51,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-37,3,0.57,150,0,FALSE,FALSE,7,14,3.5,3.5,NA,NA,0.67,0.67,NA,NA,1.35,2.7,5,0,7,0
SH,202137,0,TRUE,73,NA,NA,83995,0,86.91,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-37,-1,-1.19,-100,NA,FALSE,FALSE,1,2,0.5,0.5,NA,NA,0.6,0.6,NA,NA,1.19,2.38,0,0,7,0
SO,202137,3,TRUE,283,1,100,280245,1.07,100.98,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-37,0,0,0,0,FALSE,FALSE,6,7,3,1.75,NA,NA,1.07,0.62,NA,NA,2.14,2.5,3,0,7,0
SZ,202137,0,TRUE,224,NA,NA,163689,0,136.84,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-37,0,0,NA,NA,FALSE,FALSE,0,2,0,0.5,NA,NA,0,0.31,NA,NA,0,1.22,0,0,7,0
TG,202137,6,TRUE,446,1,100,285964,2.1,155.96,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-37,0,0,0,0,FALSE,FALSE,12,17,6,4.25,NA,NA,2.1,1.49,NA,NA,4.2,5.94,6,0,7,0
TI,202137,0,TRUE,892,NA,NA,352181,0,253.28,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-37,-1,-0.28,-100,NA,FALSE,FALSE,1,3,0.5,0.75,NA,NA,0.14,0.21,NA,NA,0.28,0.85,0,0,7,0
UR,202137,0,TRUE,51,NA,NA,37047,0,137.66,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-37,0,0,NA,NA,FALSE,FALSE,0,1,0,0.25,NA,NA,0,0.67,NA,NA,0,2.7,0,0,7,0
VD,202137,2,TRUE,1027,1,100,822968,0.24,124.79,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-37,0,0,0,0,FALSE,FALSE,4,8,2,2,NA,NA,0.24,0.24,NA,NA,0.49,0.97,2,0,7,0
VS,202137,2,TRUE,675,1,100,353209,0.57,191.1,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-37,1,0.29,100,0,FALSE,FALSE,3,3,1.5,0.75,NA,NA,0.42,0.21,NA,NA,0.85,0.85,2,0,7,0
ZG,202137,2,TRUE,102,1,100,129787,1.54,78.59,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-37,1,0.77,100,0,FALSE,FALSE,3,5,1.5,1.25,NA,NA,1.16,0.96,NA,NA,2.31,3.85,2,0,7,0
ZH,202137,8,TRUE,1446,1,100,1564662,0.51,92.42,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-37,-5,-0.32,-38.5,0,FALSE,FALSE,21,42,10.5,10.5,NA,NA,0.67,0.67,NA,NA,1.34,2.68,8,0,7,0
AG,202138,4,TRUE,697,1,100,703086,0.57,99.13,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-38,2,0.29,100,0,FALSE,FALSE,6,13,3,3.25,NA,NA,0.43,0.46,NA,NA,0.85,1.85,4,0,7,1
AI,202138,0,TRUE,17,NA,NA,16360,0,103.91,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-38,0,0,NA,NA,FALSE,FALSE,0,1,0,0.25,NA,NA,0,1.53,NA,NA,0,6.11,0,0,7,0
AR,202138,0,TRUE,65,NA,NA,55585,0,116.94,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-38,-1,-1.8,-100,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.9,0.45,NA,NA,1.8,1.8,0,0,7,0
BE,202138,4,TRUE,1155,1,100,1047473,0.38,110.27,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-38,2,0.19,100,0,FALSE,FALSE,6,32,3,8,NA,NA,0.29,0.76,NA,NA,0.57,3.05,4,0,7,0
BL,202138,1,TRUE,227,1,100,292817,0.34,77.52,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-38,1,0.34,NA,NA,FALSE,FALSE,1,3,0.5,0.75,NA,NA,0.17,0.26,NA,NA,0.34,1.02,1,0,7,0
BS,202138,1,TRUE,219,1,100,196036,0.51,111.71,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-38,1,0.51,NA,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.26,0.13,NA,NA,0.51,0.51,1,0,7,0
FL,202138,0,TRUE,60,NA,NA,39055,0,153.63,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-38,0,0,NA,NA,FALSE,FALSE,0,1,0,0.25,NA,NA,0,0.64,NA,NA,0,2.56,0,0,7,0
FR,202138,1,TRUE,459,1,100,329809,0.3,139.17,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-38,0,0,0,0,FALSE,FALSE,2,6,1,1.5,NA,NA,0.3,0.45,NA,NA,0.61,1.82,1,0,7,0
GE,202138,2,TRUE,758,1,100,509448,0.39,148.79,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-38,0,0,0,0,FALSE,FALSE,4,5,2,1.25,NA,NA,0.39,0.25,NA,NA,0.79,0.98,2,0,7,0
GL,202138,3,TRUE,77,1,100,41190,7.28,186.94,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-38,0,0,0,0,FALSE,FALSE,6,8,3,2,NA,NA,7.28,4.86,NA,NA,14.57,19.42,3,0,7,0
GR,202138,0,TRUE,192,NA,NA,201376,0,95.34,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-38,0,0,NA,NA,FALSE,FALSE,0,2,0,0.5,NA,NA,0,0.25,NA,NA,0,0.99,0,0,7,0
JU,202138,0,TRUE,65,NA,NA,73798,0,88.08,COVID19Death,,2023-08-22_06-00-20,isoweek,2021-38,0,0,NA,NA,FALSE,FALSE,0,3,0,0.75,NA,NA,0,1.02,NA,NA,0,4.07,0,0,7,0
